id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
4374,Sabre Oil Company,,,2019-05-21 21:29:24,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,3,0,2021-02-12 20:31:55,,1,,,1,0,3,,19826.0,0,,0,,0,2019-06-03,,,,,0,,3,0,0,0,0,,,,0
4375,Corex Reservoir Strategies,,,2019-05-22 21:13:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,2,2021-02-12 20:31:55,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4378,Mjolnir Resources Corp.,,,2019-05-28 21:23:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-11-23 05:41:37,,1,,,2,1,7,,29202.0,0,,2,,1,2020-06-22,,,,,0,,7,0,0,0,0,,,,0
4379,Intergy Production,,,2019-05-29 16:00:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,4,,20498.0,0,,0,,0,2019-06-12,,,,,0,,4,0,0,0,0,,,,0
4380,Pinedale Energy Partners.,,,2019-05-31 19:59:24,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,6,,25283.0,0,19877.0,0,,0,2020-01-17,2019-05-29,16:00:00,,,0,,0,0,6,0,0,,,,0
4384,Red Wolf Natural Resources,,,2019-06-10 19:54:15,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,5,,22268.0,0,,0,,0,2019-09-05,,,,,0,,5,0,0,0,0,,,,0
4385,Aldon Oils Ltd.,,,2019-06-12 15:18:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,1,1,,20565.0,1,20565.0,0,,2,2019-06-18,2019-06-18,16:00:00,,,0,,0,0,1,0,0,,,,0
4386,Resourceful Petroleum Canada Ltd.,,,2019-06-14 19:46:59,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-13 15:55:23,,1,,,2,0,3,,20672.0,0,,0,,0,2019-06-26,,,,,0,,3,0,0,0,0,,,,0
4387,VZFOX Canada Ltd.,,,2019-06-14 21:58:55,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,v,API Admin (Do Not Delete),,3,True,,,0,1,2023-12-08 09:20:31,,1,,,2,0,1,,20567.0,1,20567.0,0,,1,2019-07-04,2019-07-04,16:30:00,,,2,,0,0,1,0,0,,,,0
4388,R.W. Dirks Petroleum,,,2019-06-18 15:17:48,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,1,0,4,,31046.0,0,,1,,0,2020-10-06,,,,,0,,4,0,0,0,0,,,,0
4389,Excalibur Energy Company,,,2019-06-19 12:50:17,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,11,,21179.0,0,20916.0,0,,0,2019-07-12,2019-07-01,22:15:00,,,0,,2,0,9,0,0,,,,0
4390,Texas Energy Holdings,,,2019-06-21 01:32:46,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,1,,20718.0,0,,0,,0,2019-06-20,,,,,0,,1,0,0,0,0,,,,0
4392,Repsol Canada,,,2019-06-26 14:46:26,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2023-04-25 19:26:45,,1,,,1,0,0,,,1,,1,,1,,,,,,0,,0,0,0,0,0,,,,0
4393,Harvest Energy,,,2019-06-27 19:46:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4395,CFER Technologies,,,2019-07-04 03:00:04,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,1,3,,20956.0,0,31784.0,0,,1,2019-07-09,2021-01-18,,,,10,,2,0,1,0,0,,,,0
4396,SDS Petroleum Consultants,,,2019-07-09 02:46:14,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,3,,23951.0,0,,0,,0,2019-11-11,,,,,0,,3,0,0,0,0,,,,0
4397,Sponte Resources,,,2019-07-16 16:12:10,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,4,0,13,,30489.0,0,,3,,0,2020-08-21,,,,,0,,13,0,0,0,0,,,,0
4398,Ensign Natural Resources,,,2019-07-16 16:15:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2023-11-29 18:28:14,,3,,,3,0,13,,28671.0,0,21430.0,1,,0,2020-05-28,2019-07-31,,,,0,,9,0,4,0,0,,,,0
4399,RSP Permian,,,2019-07-23 21:35:45,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,2,,22408.0,0,,0,,0,2019-09-15,,,,,0,,2,0,0,0,0,,,,0
4401,Bear Mountain Resources /OKC / TD,,,2019-07-26 16:22:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,2,,21508.0,0,,0,,0,2019-08-05,,,,,0,,2,0,0,0,0,,,,0
4402,Panther Energy Company,,,2019-07-29 12:06:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,1,0,24,,27634.0,0,21375.0,1,,0,2020-04-28,2019-07-23,15:00:00,,,0,,8,0,16,0,0,,,,0
4407,Murphy Oil,,"4000 520 3 Avenue Southwest, Calgary, AB, Canada",2019-08-01 21:48:51,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,4,2023-12-08 09:19:18,,9,3 Avenue Southwest,Canada,5,0,35,Calgary,28653.0,2,7958.0,4,,4,2020-06-15,2017-09-12,14:30:00,T2P 0R6,,0,520,33,0,2,0,0,"520 3 Ave SW, Calgary, AB T2P 0R6, Canada",Alberta,Division No. 6,0
4408,CanAm Supply,,,2019-08-02 14:14:06,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,0,0,4,,22306.0,0,,0,,0,2019-09-09,,,,,0,,4,0,0,0,0,,,,0
4409,Marcus Jones Energy Consultants / OKC / FS,,,2019-08-07 17:29:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,0,0,6,,22175.0,0,25082.0,0,,0,2019-10-08,2020-01-14,21:30:00,,,0,,5,0,1,0,0,,,,0
4412,Maverick Natural Resources,,,2019-08-12 12:58:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,3,0,16,,29348.0,0,22759.0,1,,0,2020-06-12,2019-09-30,,,,0,,15,0,1,0,0,,,,0
4413,Grayson Mill Energy,,,2019-08-12 12:59:50,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,4,0,4,,30269.0,0,21793.0,0,,0,2020-08-11,2019-08-12,,,,0,,3,0,1,0,0,,,,0
4417,Tatweer Petroleum,,,2019-08-12 19:35:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4418,Saudi Aramco,,,2019-08-12 19:55:58,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,1,2023-11-29 18:33:36,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4421,MOL,,,2019-08-12 20:15:28,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4424,Apogee Energy,,,2019-08-16 14:14:50,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
4425,Bell Mobility,,"#1200, 140 - 10th Avenue SE Calgary AB T2G 0R1 Canada",2019-08-16 19:48:10,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2023-11-29 18:45:55,,1,10 Avenue Southeast,Canada,1,0,0,Calgary,,0,,0,1200,0,,,,T2G 0R1,,0,140,0,0,0,0,0,"140 10 Ave SE #1200, Calgary, AB T2G 0R1, Canada",Alberta,Division No. 6,0
4438,Goldenkey Oil,,,2019-08-16 21:20:57,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4466,Peyto Exploration & Development Corp.,,"Suite 300, 600 3rd Ave. S.W. Calgary AB. United States of America",2019-08-16 21:20:58,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,4,8,2023-12-08 09:23:20,,7,3 Avenue Southwest,Canada,2,9,28,Calgary,15067.0,7,,21,300,24,2018-09-17,,,T2P 0G5,,60,600,28,0,0,0,0,"600 3 Ave SW #300, Calgary, AB T2P 0G5, Canada",Alberta,Division No. 6,0
4494,Sinopec Canada,,"Sun Life Plaza, East Tower, 2700, 112 - 4th Avenue S.W. Calgary Ab. T2P 0H3",2019-08-16 21:21:00,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2023-11-29 18:18:42,,8,4 Avenue Southwest,Canada,4,1,0,Calgary,,1,,6,Suite 2700,2,,,,T2P 0H3,,37,112,0,0,0,0,0,"Sun Life Plaza, East Tower, 112 4 Ave SW Suite 2700, Calgary, AB T2P 0H3, Canada",Alberta,Division No. 6,0
4495,Tristar Resource Management Ltd,,137 Kinniburgh Boulevard Chestermere Alberta T1X 0M2 Canada,2019-08-16 21:21:00,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,6,2022-03-09 20:59:49,,4,Kinniburgh Boulevard,Canada,2,0,0,Chestermere,,1,,0,,2,,,,T1X 0M2,,20,137,0,0,0,0,0,"137 Kinniburgh Blvd, Chestermere, AB T1X 0M2, Canada",Alberta,Division No. 6,0
4501,Drimatic Energy Services Inc.,,"114 Mt. Douglas Close S.E.
Calgary, AB Calgary Alberta T2Z 3S2 Canada",2019-08-16 21:21:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,Mount Douglas Close Southeast,Canada,1,0,0,Calgary,,0,,0,,0,,,,T2Z 3S2,,6,114,0,0,0,0,0,"114 Mt Douglas Close SE, Calgary, AB T2Z 3S2, Canada",Alberta,Division No. 6,0
4511,Bellatrix Exploration,,"800-5th Ave, 5 Avenue Southwest, Calgary, AB T2P 3T6, Canada",2019-08-16 21:21:02,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,5,4,2023-12-08 09:21:45,,13,5 Avenue Southwest,Canada,3,3,38,Calgary,13526.0,3,,0,,12,2018-07-31,,,T2P 0N3,,121,800,38,0,0,0,0,"800 5 Ave SW, Calgary, AB T2P 0N3, Canada",Alberta,Division No. 6,0
4514,West Rock Energy Consultants,,"700, 138 - 4 Avenue S.E. CAlgary AB. T2G 4Z6 Canada",2019-08-16 21:21:02,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,8,1,2023-12-08 09:21:13,,3,4 Avenue Southeast,Canada,1,4,31,Calgary,10634.0,1,27944.0,0,700,9,2018-02-16,2020-08-10,,T2G 4Z4,,225,138,29,0,2,0,0,"138 4 Ave SE #700, Calgary, AB T2G 4Z4, Canada, 138 4 Ave SE, Calgary, AB T2G 4Z4, Canada",Alberta,Division No. 6,0
4518,Innov8Group,,,2019-08-16 21:21:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,0,2023-11-29 18:20:06,,6,,,2,0,3,,,0,27933.0,2,,0,,2020-09-14,,,,349,,0,0,3,0,0,,,,0
4520,Canyon Technical Services Ltd.,,"Suite 2900, 255 - 5th Avenue SW Calgary Alberta T2P 3G6 Canada",2019-08-16 21:21:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:45:55,,8,5 Avenue Southwest,Canada,1,0,4,Calgary,2898.0,0,1292.0,0,2900,0,2016-11-02,2016-09-06,15:45:00,T2P 3G6,,2,255,3,0,1,0,0,"255 5 Ave SW #2900, Calgary, AB T2P 3G6, Canada, Calgary, AB T2P 3G6, Canada",Alberta,Division No. 6,0
4521,West Lake Energy Corp,,"Suite 410
396 - 11 Ave. S.W. Calgary AB. United States of America",2019-08-16 21:21:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,4,0,2021-02-12 21:30:46,,6,11 Avenue Southwest,Canada,2,1,8,Calgary,5466.0,0,,0,410,2,2017-04-04,,,T2R 0C5,,7,396,8,0,0,0,0,"396 11 Ave SW #410, Calgary, AB T2R 0C5, Canada",Alberta,Division No. 6,0
4525,Kaiser Exploration,,"1200, 700 4th Ave SW  Calgary, AB T2P 3J4 ",2019-08-16 21:21:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,k,API Admin (Do Not Delete),,3,True,,,0,1,2023-12-08 09:19:41,,2,,,2,0,6,,12104.0,1,,2,,2,2018-06-25,,,,,41,,6,0,0,0,0,,,,0
4530,Chevron Canada,,500 - 5th Ave. S.W. Calgary Alb. Canada,2019-08-16 21:21:04,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,1,2023-12-08 09:20:52,,12,5 Avenue Southwest,Canada,3,0,3,Calgary,27132.0,2,,5,,2,2020-04-08,,,T2P 3L5,,37,500,3,0,0,0,0,"500 5 Ave SW, Calgary, AB T2P 3L5, Canada",Alberta,Division No. 6,0
4531,Magus Engineering Limited,,,2019-08-16 21:21:04,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,6,0,2023-07-24 03:48:00,,7,,,4,6,22,,12909.0,0,27937.0,0,,6,2018-06-20,2020-08-10,,,,994,,17,0,5,0,0,,,,0
4535,Tangle Creek Energy LTD.,,"Suite 2100
715 5th Avenue S.W.
Calgary AB. T2P 2X6 United States of America",2019-08-16 21:21:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,8,1,2023-12-08 09:18:54,,8,Macleod Trail Southeast,Canada,2,2,24,Calgary,28440.0,6,29765.0,0,3100,13,2020-06-17,2020-08-06,17:30:00,T2G 2M1,,3,615,21,0,3,0,0,"615 Macleod Trail SE, Calgary, AB T2G 2M1, Canada",Alberta,Division No. 6,0
4540,OSP,,"820 28 Street N.W.
Bay 5 and 6 Calgary Alb. T2A6R3 Canada",2019-08-16 21:21:06,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,o,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,28 Street Northwest,Canada,1,0,0,Calgary,,0,,0,,0,,,,T2N 1B3,,0,820,0,0,0,0,0,"820 28 St NW, Calgary, AB T2N 1B3, Canada",Alberta,Division No. 6,0
4552,Marquee Energy Ltd.,,"500 4th Ave. S.W. Calgary, AB T2P 2V6",2019-08-16 21:21:08,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2023-12-08 09:19:40,,3,4 Avenue Southwest,Canada,1,0,2,Calgary,7419.0,2,,0,,3,2017-08-08,,,T2P 2V6,,11,500,2,0,0,0,0,"Altius Centre, 500 4 Ave SW, Calgary, AB T2P 2V6, Canada",Alberta,Division No. 6,0
4554,NL Fisher Supervision & Engineering,,"200
522 - 11th Ave. S.W. Calgary Alb T2R 0C8 Canada",2019-08-16 21:21:08,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,6,2021-02-12 21:33:32,,5,11 Avenue Southwest,Canada,1,1,12,Calgary,16739.0,1,,0,200,4,2018-11-07,,,T2R 3P2,,0,522,12,0,0,0,0,"522 11 Ave SW #200, Calgary, AB T2R 3P2, Canada",Alberta,Division No. 6,0
